uid	lat	lng	datetime	month	year
185782	51.46374	-0.167713	2012-07-04 10:27:06	7	2012
185782	51.503133	-0.11276	2012-07-04 10:30:26	7	2012
147446	51.540343	0.00686	2012-07-04 10:47:16	7	2012
8684	51.511687	-0.138434	2012-07-04 10:48:12	7	2012
1459070	51.602413	-0.356219	2012-07-04 10:51:11	7	2012
422026	51.496632	-0.210677	2012-07-04 10:52:05	7	2012
185782	51.52815	0.004946	2012-07-04 10:55:31	7	2012
123257	51.50507	-0.098405	2012-07-04 10:56:40	7	2012
44584	51.50507	-0.098405	2012-07-04 10:59:39	7	2012
1729032	51.409315	-0.22965	2012-07-04 11:01:43	7	2012
1729032	51.409165	-0.230198	2012-07-04 11:02:05	7	2012
193155	51.521683	-0.103468	2012-07-04 11:08:52	7	2012
8684	51.510832	-0.123575	2012-07-04 11:09:05	7	2012
157477	51.519078	-0.188272	2012-07-04 11:09:24	7	2012
1729032	51.405323	-0.229533	2012-07-04 11:11:13	7	2012
850350	51.482067	0.037941	2012-07-04 11:11:55	7	2012
850350	51.480295	0.028917	2012-07-04 11:12:08	7	2012
850350	51.466979	0.052583000000000005	2012-07-04 11:27:26	7	2012
40595	51.510538	-0.136318	2012-07-04 11:33:12	7	2012
185782	51.541344	0.15986	2012-07-04 11:38:51	7	2012
171396	51.491502	-0.194231	2012-07-04 11:39:26	7	2012
1153879	51.57405900000001	0.183762	2012-07-04 11:42:37	7	2012
157477	51.50722	-0.221529	2012-07-04 11:56:24	7	2012
57693	51.511608	-0.124172	2012-07-04 11:57:40	7	2012
154867	51.515576	-0.132163	2012-07-04 12:02:54	7	2012
126534	51.503614	-0.144024	2012-07-04 12:03:33	7	2012
171396	51.433705	-0.214062	2012-07-04 12:12:30	7	2012
170872	51.514781	-0.135411	2012-07-04 12:13:03	7	2012
126534	51.503197	-0.149058	2012-07-04 12:23:19	7	2012
433467	51.356641	-0.308089	2012-07-04 12:27:15	7	2012
211121	51.472588	-0.162602	2012-07-04 12:49:09	7	2012
57693	51.511092	-0.126691	2012-07-04 12:58:10	7	2012
95219	51.503358	-0.017176	2012-07-04 13:00:53	7	2012
170872	51.514825	-0.137499	2012-07-04 13:02:56	7	2012
404620	51.496973	-0.015609	2012-07-04 13:04:41	7	2012
498188	51.513958	-0.148687	2012-07-04 13:06:41	7	2012
577482	51.504008	-0.110818	2012-07-04 13:09:38	7	2012
106087	51.510358	-0.08013300000000001	2012-07-04 13:13:50	7	2012
193675	51.434508	-0.21462	2012-07-04 13:20:46	7	2012
51462	51.507988	-0.128049	2012-07-04 13:22:18	7	2012
166874	51.454836	-0.339675	2012-07-04 13:24:56	7	2012
800977	51.516782	-0.177884	2012-07-04 13:30:27	7	2012
19301	51.513056	-0.08728999999999999	2012-07-04 13:31:05	7	2012
193675	51.433705	-0.214062	2012-07-04 13:35:09	7	2012
850350	51.407288	-0.053292999999999986	2012-07-04 13:42:18	7	2012
51462	51.51368400000001	-0.099435	2012-07-04 13:47:33	7	2012
140739	51.562106	-0.075202	2012-07-04 13:48:48	7	2012
857331	51.531601	-0.104778	2012-07-04 13:53:53	7	2012
850350	51.396655	-0.050168	2012-07-04 13:58:31	7	2012
754094	51.495713	-0.142841	2012-07-04 14:02:18	7	2012
111494	51.496925	-0.140413	2012-07-04 14:04:58	7	2012
95219	51.504563	-0.01854	2012-07-04 14:12:59	7	2012
1100738	51.434508	-0.21462	2012-07-04 14:24:35	7	2012
10028	51.505851	-0.099617	2012-07-04 14:26:30	7	2012
1144370	51.526595	-0.263865	2012-07-04 14:34:22	7	2012
1144370	51.526209	-0.263083	2012-07-04 14:34:30	7	2012
1144370	51.526391	-0.262902	2012-07-04 14:34:42	7	2012
1144370	51.526341	-0.26285400000000003	2012-07-04 14:34:50	7	2012
1144370	51.526354	-0.2632	2012-07-04 14:35:07	7	2012
106087	51.512746	-0.083694	2012-07-04 14:37:57	7	2012
7565	51.507211	-0.4180430000000001	2012-07-04 14:44:58	7	2012
50891	51.454675	-0.193591	2012-07-04 14:45:39	7	2012
433467	51.43718300000001	-0.371346	2012-07-04 14:45:43	7	2012
7565	51.506839	-0.419079	2012-07-04 14:47:56	7	2012
123257	51.511921	-0.123221	2012-07-04 14:55:29	7	2012
7565	51.50527	-0.419261	2012-07-04 14:55:50	7	2012
44584	51.512198	-0.123524	2012-07-04 14:56:32	7	2012
123257	51.512198	-0.123524	2012-07-04 14:57:01	7	2012
7565	51.505989	-0.419098	2012-07-04 15:03:03	7	2012
1459070	51.523007	-0.200322	2012-07-04 15:35:56	7	2012
193675	51.433705	-0.214062	2012-07-04 15:37:47	7	2012
1459070	51.532438	-0.24451	2012-07-04 15:50:44	7	2012
1505388	51.521877	-0.26063000000000003	2012-07-04 15:52:03	7	2012
1729032	51.421349	-0.206391	2012-07-04 16:00:05	7	2012
1729032	51.414893	-0.181532	2012-07-04 16:07:41	7	2012
157477	51.375734	-0.103799	2012-07-04 16:08:50	7	2012
123257	51.513904	-0.140183	2012-07-04 16:13:53	7	2012
1729032	51.412671	-0.183549	2012-07-04 16:18:26	7	2012
57693	51.511608	-0.124172	2012-07-04 16:29:33	7	2012
1505388	51.530773	-0.123382	2012-07-04 16:38:02	7	2012
1113614	51.51260900000001	-0.118125	2012-07-04 16:40:29	7	2012
144920	51.527706	-0.079908	2012-07-04 16:43:56	7	2012
128089	51.524499	-0.126171	2012-07-04 16:56:42	7	2012
154001	51.522668	-0.08706699999999999	2012-07-04 16:58:03	7	2012
723046	51.492994	-0.183452	2012-07-04 17:04:40	7	2012
157477	51.389448	-0.14298	2012-07-04 17:06:28	7	2012
127189	51.521314	-0.151943	2012-07-04 17:08:39	7	2012
65470	51.48173	-0.010858	2012-07-04 17:13:42	7	2012
1557136	51.505176	-0.014291	2012-07-04 17:20:03	7	2012
108579	51.522476	-0.163164	2012-07-04 17:24:22	7	2012
1557136	51.503619	-0.01962	2012-07-04 17:24:39	7	2012
74151	51.412862	-0.301266	2012-07-04 17:26:06	7	2012
44584	51.509832	-0.150725	2012-07-04 17:37:53	7	2012
378643	51.528557	-0.132909	2012-07-04 17:42:21	7	2012
157746	51.506579	-0.11467	2012-07-04 17:47:58	7	2012
1557136	51.504896	-0.085874	2012-07-04 17:48:42	7	2012
123257	51.509832	-0.150725	2012-07-04 17:48:47	7	2012
31900	51.503855	-0.148946	2012-07-04 17:49:26	7	2012
111494	51.516541	-0.068064	2012-07-04 17:51:08	7	2012
157477	51.442372	-0.187969	2012-07-04 17:51:19	7	2012
201080	51.648433	-0.147758	2012-07-04 17:54:51	7	2012
391289	51.535185	-0.226341	2012-07-04 17:55:10	7	2012
7565	51.48952	-0.43503	2012-07-04 17:57:15	7	2012
422026	51.52809	-0.133703	2012-07-04 17:59:45	7	2012
157807	51.4206	-0.151842	2012-07-04 18:15:54	7	2012
95219	51.516737	-0.117798	2012-07-04 18:16:14	7	2012
74151	51.503133	-0.11276	2012-07-04 18:25:30	7	2012
788585	51.517836	-0.081861	2012-07-04 18:30:51	7	2012
1602733	51.528264	-0.133209	2012-07-04 18:31:43	7	2012
857331	51.524285	-0.087376	2012-07-04 18:31:57	7	2012
138205	51.525881	-0.05886900000000001	2012-07-04 18:32:46	7	2012
154001	51.522703	-0.085487	2012-07-04 18:34:18	7	2012
577482	51.51167	-0.137233	2012-07-04 18:36:52	7	2012
168653	51.535618	-0.105527	2012-07-04 18:43:34	7	2012
74151	51.510772	-0.11394	2012-07-04 18:47:30	7	2012
668453	51.510692	-0.13348800000000002	2012-07-04 18:50:51	7	2012
7565	51.480064	-0.411972	2012-07-04 18:55:23	7	2012
107405	51.522703	-0.085487	2012-07-04 18:56:29	7	2012
723046	51.500982	-0.177412	2012-07-04 18:57:59	7	2012
164542	51.520841	-0.051284	2012-07-04 19:00:15	7	2012
7565	51.483276	-0.408917	2012-07-04 19:00:56	7	2012
788585	51.520841	-0.051284	2012-07-04 19:01:24	7	2012
1509041	51.517836	-0.081861	2012-07-04 19:03:36	7	2012
1008732	51.542445	0.002747	2012-07-04 19:05:25	7	2012
57693	51.502168	-0.104515	2012-07-04 19:08:03	7	2012
1743	51.517665	-0.097807	2012-07-04 19:08:38	7	2012
8169	51.459997	-0.212792	2012-07-04 19:09:27	7	2012
498188	51.446813	-0.14895899999999998	2012-07-04 19:11:49	7	2012
1100017	51.508475	-0.133424	2012-07-04 19:13:28	7	2012
346177	51.507385	-0.221339	2012-07-04 19:18:05	7	2012
135062	51.527649	-0.133467	2012-07-04 19:21:30	7	2012
513331	51.498328	-0.135524	2012-07-04 19:21:51	7	2012
157477	51.550098	-0.183806	2012-07-04 19:30:16	7	2012
177471	51.526421	0.08081	2012-07-04 19:31:35	7	2012
123257	51.50507	-0.098405	2012-07-04 19:31:53	7	2012
7555	51.477522	-0.405849	2012-07-04 19:32:44	7	2012
172349	51.519419	-0.179397	2012-07-04 19:36:49	7	2012
46316	51.456878	-0.075165	2012-07-04 19:38:35	7	2012
128089	51.524324	-0.123924	2012-07-04 19:42:38	7	2012
207713	51.463272	-0.301802	2012-07-04 19:43:56	7	2012
1306641	51.511802	-0.12035	2012-07-04 19:44:23	7	2012
193155	51.494818	-0.174379	2012-07-04 19:46:57	7	2012
433467	51.441142	-0.4522850000000001	2012-07-04 19:47:26	7	2012
170141	51.511847	-0.130995	2012-07-04 19:57:36	7	2012
422026	51.528557	-0.132909	2012-07-04 19:57:56	7	2012
102195	51.547348	-0.18013800000000002	2012-07-04 19:58:07	7	2012
63227	51.545874	-0.083487	2012-07-04 19:58:37	7	2012
433467	51.44102700000001	-0.453967	2012-07-04 20:05:19	7	2012
941264	51.539179	-0.142047	2012-07-04 20:06:41	7	2012
123802	51.524092	-0.0816	2012-07-04 20:09:32	7	2012
1012469	51.513926	-0.130723	2012-07-04 20:19:55	7	2012
157746	51.505791	-0.118232	2012-07-04 20:21:29	7	2012
65470	51.505791	-0.118232	2012-07-04 20:24:12	7	2012
171396	51.434508	-0.21462	2012-07-04 20:26:12	7	2012
171396	51.434827	-0.213513	2012-07-04 20:26:38	7	2012
154867	51.530746	-0.12578499999999998	2012-07-04 20:26:46	7	2012
157477	51.619585	-0.303108	2012-07-04 20:29:40	7	2012
995166	51.553931	-0.256328	2012-07-04 20:33:56	7	2012
857331	51.488085	-0.09551	2012-07-04 20:35:24	7	2012
207713	51.504816	-0.07875	2012-07-04 20:38:13	7	2012
153477	51.51257	-0.306057	2012-07-04 20:43:18	7	2012
577482	51.524833	-0.08144900000000001	2012-07-04 20:44:59	7	2012
171396	51.445725	-0.205276	2012-07-04 20:53:40	7	2012
110817	51.443442	-0.15140499999999998	2012-07-04 20:56:58	7	2012
128089	51.5312	-0.126343	2012-07-04 20:59:28	7	2012
137758	51.501541	-0.110768	2012-07-04 20:59:36	7	2012
168653	51.532535	-0.10613	2012-07-04 21:00:28	7	2012
8169	51.461441	-0.216888	2012-07-04 21:03:41	7	2012
941264	51.539764	-0.14279	2012-07-04 21:06:04	7	2012
50891	51.539764	-0.14279	2012-07-04 21:06:14	7	2012
172349	51.524617	-0.128343	2012-07-04 21:09:31	7	2012
171396	51.491502	-0.194231	2012-07-04 21:11:21	7	2012
485812	51.408265	-0.308168	2012-07-04 21:15:48	7	2012
57933	51.539682	-0.102426	2012-07-04 21:26:54	7	2012
1729032	51.404575	-0.181441	2012-07-04 21:27:28	7	2012
513331	51.540837	-0.003862	2012-07-04 21:40:29	7	2012
1069064	51.46007700000001	-0.213332	2012-07-04 21:44:29	7	2012
122246	51.51004	-0.126911	2012-07-04 21:53:04	7	2012
95219	51.516407	-0.119706	2012-07-04 21:54:23	7	2012
154001	51.421349	-0.206391	2012-07-04 21:56:38	7	2012
171396	51.539716	0.080574	2012-07-04 21:59:52	7	2012
171396	51.541558	0.147178	2012-07-04 22:07:00	7	2012
171396	51.544182	0.165822	2012-07-04 22:09:17	7	2012
74151	51.508415	-0.124261	2012-07-04 22:17:04	7	2012
17973	51.589656	-0.105958	2012-07-04 22:18:58	7	2012
157807	51.372971	-0.100187	2012-07-04 23:35:11	7	2012
88562	51.510866	-0.305643	2012-07-04 23:53:24	7	2012
1296005	51.51361	-0.1364	2012-07-04 23:58:20	7	2012
881	51.510692	-0.13348800000000002	2012-07-04 23:58:21	7	2012
941264	51.464935	-0.130125	2012-07-05 00:07:55	7	2012
668453	51.488688	-0.099715	2012-07-05 00:32:41	7	2012
46371	51.517836	-0.081861	2012-07-05 02:58:45	7	2012
767005	51.439063	0.013031	2012-07-05 05:02:44	7	2012
433467	51.434554	-0.34028	2012-07-05 06:00:17	7	2012
433467	51.439039	-0.339204	2012-07-05 06:00:27	7	2012
433467	51.450261	-0.329712	2012-07-05 06:08:02	7	2012
63763	51.434508	-0.21462	2012-07-05 06:46:34	7	2012
107886	51.528557	-0.132909	2012-07-05 07:01:43	7	2012
1069064	51.51472800000001	-0.138791	2012-07-05 07:02:46	7	2012
12888	51.540837	-0.003862	2012-07-05 07:07:08	7	2012
31900	51.53876500000001	-0.143005	2012-07-05 07:25:43	7	2012
1100738	51.510392	-0.12070999999999997	2012-07-05 07:29:50	7	2012
465969	51.504896	-0.085874	2012-07-05 07:30:11	7	2012
161174	51.530773	-0.123382	2012-07-05 07:35:36	7	2012
1743	51.517665	-0.097807	2012-07-05 07:36:16	7	2012
126534	51.537367	-0.038109	2012-07-05 07:41:18	7	2012
168051	51.484911	-0.324569	2012-07-05 07:50:09	7	2012
166874	51.447526	-0.4107020000000001	2012-07-05 07:53:20	7	2012
7565	51.483276	-0.408917	2012-07-05 07:53:44	7	2012
166874	51.447943	-0.409575	2012-07-05 07:54:37	7	2012
723046	51.492994	-0.183452	2012-07-05 07:55:42	7	2012
110346	51.505755	-0.13886099999999998	2012-07-05 08:03:25	7	2012
138205	51.515286	-0.141599	2012-07-05 08:03:34	7	2012
111240	51.511172	-0.093986	2012-07-05 08:04:52	7	2012
31900	51.540519	-0.145964	2012-07-05 08:06:54	7	2012
1100017	51.402677	-0.194501	2012-07-05 08:08:44	7	2012
155201	51.48483	-0.487261	2012-07-05 08:09:43	7	2012
1113692	51.515199	-0.104349	2012-07-05 08:12:06	7	2012
172264	51.54811	-0.181403	2012-07-05 08:12:33	7	2012
107405	51.522703	-0.085487	2012-07-05 08:14:27	7	2012
474403	51.502076	0.047549	2012-07-05 08:14:58	7	2012
193155	51.444245	-0.026565	2012-07-05 08:19:04	7	2012
193080	51.518194	-0.084641	2012-07-05 08:20:36	7	2012
138205	51.516241	-0.139798	2012-07-05 08:20:46	7	2012
271034	51.493088	-0.226121	2012-07-05 08:41:15	7	2012
1100017	51.506739	-0.142763	2012-07-05 08:42:07	7	2012
144920	51.522249	-0.135665	2012-07-05 08:42:27	7	2012
177982	51.424541	-0.358156	2012-07-05 08:47:13	7	2012
166874	51.510198	-0.134668	2012-07-05 08:49:03	7	2012
267610	51.497766	-0.134196	2012-07-05 08:51:19	7	2012
169165	51.50063400000001	-0.193218	2012-07-05 08:51:20	7	2012
668453	51.518746	-0.122625	2012-07-05 08:51:36	7	2012
176067	51.500855	-0.162616	2012-07-05 08:58:19	7	2012
1557136	51.531901	0.039407	2012-07-05 08:58:30	7	2012
68947	51.523447	-0.13688699999999998	2012-07-05 08:58:46	7	2012
1100017	51.508938	-0.138451	2012-07-05 09:00:50	7	2012
1505388	51.521877	-0.26063000000000003	2012-07-05 09:06:58	7	2012
170366	51.501664	-0.117588	2012-07-05 09:09:54	7	2012
201080	51.623345	-0.103812	2012-07-05 09:15:35	7	2012
1563967	51.506548	-0.088531	2012-07-05 09:22:54	7	2012
164529	51.493191	-0.13937	2012-07-05 09:34:58	7	2012
339968	51.518302	-0.13409	2012-07-05 09:35:10	7	2012
857331	51.532552	-0.105953	2012-07-05 09:37:31	7	2012
323272	51.405604	0.057507	2012-07-05 09:43:50	7	2012
7970	51.505035	-0.021793	2012-07-05 09:49:16	7	2012
723046	51.517836	-0.081861	2012-07-05 09:50:34	7	2012
166874	51.513911	-0.132523	2012-07-05 09:51:06	7	2012
110891	51.523097	-0.14213599999999998	2012-07-05 09:52:48	7	2012
1144370	51.526595	-0.263865	2012-07-05 09:54:01	7	2012
1144370	51.526209	-0.263083	2012-07-05 09:54:12	7	2012
1144370	51.526391	-0.262902	2012-07-05 09:54:22	7	2012
1144370	51.526341	-0.26285400000000003	2012-07-05 09:54:32	7	2012
1144370	51.526354	-0.2632	2012-07-05 09:54:46	7	2012
323272	51.504896	-0.085874	2012-07-05 09:55:58	7	2012
484938	51.506548	-0.088531	2012-07-05 09:58:56	7	2012
1729032	51.41403	-0.177015	2012-07-05 09:59:52	7	2012
166874	51.516274	-0.13303800000000002	2012-07-05 10:02:50	7	2012
1729032	51.418141	-0.178034	2012-07-05 10:06:23	7	2012
1729032	51.417983	-0.178781	2012-07-05 10:06:36	7	2012
22388	51.471493	-0.488334	2012-07-05 10:10:25	7	2012
1729032	51.428501	-0.167284	2012-07-05 10:14:37	7	2012
95200	51.517836	-0.081861	2012-07-05 10:17:47	7	2012
1729032	51.427872	-0.168443	2012-07-05 10:18:19	7	2012
323272	51.518324	-0.08897999999999999	2012-07-05 10:20:32	7	2012
1729032	51.426609	-0.16615	2012-07-05 10:21:09	7	2012
1621856	51.519142	-0.102924	2012-07-05 10:25:16	7	2012
308897	51.520155	-0.109027	2012-07-05 10:42:12	7	2012
172264	51.518457	-0.140612	2012-07-05 10:47:09	7	2012
101401	51.522603	-0.135348	2012-07-05 11:00:58	7	2012
46371	51.525887	-0.08817	2012-07-05 11:06:46	7	2012
323272	51.518324	-0.08897999999999999	2012-07-05 11:32:38	7	2012
209252	51.531569	-0.121689	2012-07-05 11:33:59	7	2012
17317	51.522603	-0.135348	2012-07-05 11:52:08	7	2012
57933	51.496214	-0.209942	2012-07-05 12:01:22	7	2012
158121	51.528046	-0.083464	2012-07-05 12:02:57	7	2012
323272	51.513563	-0.07619	2012-07-05 12:07:11	7	2012
95219	51.503358	-0.017176	2012-07-05 12:13:23	7	2012
74151	51.407344	-0.304184	2012-07-05 12:15:07	7	2012
995166	51.52562	-0.087622	2012-07-05 12:18:56	7	2012
166874	51.530399	-0.120206	2012-07-05 12:22:49	7	2012
177982	51.42646	-0.356511	2012-07-05 12:33:36	7	2012
149894	51.505386	-0.104986	2012-07-05 12:35:05	7	2012
50891	51.4924	-0.2335	2012-07-05 12:36:08	7	2012
1747922	51.530773	-0.123382	2012-07-05 12:36:08	7	2012
172349	51.542378	-0.008315000000000001	2012-07-05 12:43:22	7	2012
122246	51.507454	-0.099727	2012-07-05 12:46:58	7	2012
163130	51.53237100000001	-0.122443	2012-07-05 12:47:49	7	2012
172349	51.543026	-0.005665	2012-07-05 12:50:04	7	2012
16285	51.55376	-0.14411	2012-07-05 12:52:36	7	2012
1747922	51.5312	-0.126343	2012-07-05 12:53:23	7	2012
1100017	51.509066	-0.13429000000000002	2012-07-05 12:56:58	7	2012
815756	51.50961	-0.182125	2012-07-05 13:01:22	7	2012
1747922	51.543932999999996	-0.0072315	2012-07-05 13:02:10	7	2012
4562	51.521919	-0.11982	2012-07-05 13:07:54	7	2012
46371	51.507701	-0.197507	2012-07-05 13:11:43	7	2012
66946	51.508304	0.009179	2012-07-05 13:11:51	7	2012
211121	51.471964	-0.165915	2012-07-05 13:16:04	7	2012
1153879	51.57669600000001	0.181618	2012-07-05 13:19:29	7	2012
147446	51.502251	-0.100079	2012-07-05 13:24:30	7	2012
260306	51.52629500000001	-0.083037	2012-07-05 13:24:51	7	2012
107405	51.526835	-0.081303	2012-07-05 13:25:39	7	2012
1008732	51.543559	0.004925	2012-07-05 13:30:21	7	2012
182204	51.51419	-0.104316	2012-07-05 13:32:40	7	2012
279616	51.527095	-0.081222	2012-07-05 13:34:27	7	2012
1747922	51.542838	-0.00471	2012-07-05 13:36:40	7	2012
577482	51.50356	-0.118618	2012-07-05 13:39:31	7	2012
767005	51.399741	0.016694	2012-07-05 13:48:31	7	2012
95219	51.504563	-0.01854	2012-07-05 13:51:51	7	2012
166874	51.503133	-0.11276	2012-07-05 13:59:32	7	2012
323272	51.514244	-0.07566	2012-07-05 14:05:56	7	2012
308897	51.50507	-0.098405	2012-07-05 14:07:03	7	2012
163130	51.5312	-0.126343	2012-07-05 14:11:15	7	2012
63227	51.515867	-0.122553	2012-07-05 14:15:58	7	2012
110891	51.519501	-0.135852	2012-07-05 14:19:35	7	2012
167075	51.49659000000001	-0.142359	2012-07-05 14:19:36	7	2012
323272	51.503817	-0.104982	2012-07-05 14:35:30	7	2012
153477	51.51561	-0.13952	2012-07-05 14:35:52	7	2012
1306641	51.526128	-0.080328	2012-07-05 14:46:09	7	2012
953192	51.471493	-0.488334	2012-07-05 14:46:15	7	2012
123257	51.507607	-0.099456	2012-07-05 14:55:01	7	2012
197776	51.520307	-0.109091	2012-07-05 14:56:23	7	2012
753284	51.586932	-0.22991	2012-07-05 15:11:55	7	2012
40025	51.493385	-0.182363	2012-07-05 15:13:53	7	2012
211121	51.472138	-0.165415	2012-07-05 15:18:18	7	2012
122242	51.399895	0.017488	2012-07-05 15:23:08	7	2012
143492	51.524039	-0.07710299999999999	2012-07-05 15:31:58	7	2012
161174	51.503133	-0.11276	2012-07-05 15:34:41	7	2012
153477	51.51218400000001	-0.12313699999999997	2012-07-05 15:34:51	7	2012
1747922	51.523495	-0.124691	2012-07-05 16:01:14	7	2012
161174	51.530773	-0.123382	2012-07-05 16:06:15	7	2012
123257	51.505582	-0.097548	2012-07-05 16:15:51	7	2012
57693	51.511608	-0.124172	2012-07-05 16:20:36	7	2012
58565	51.51377700000001	-0.16073900000000002	2012-07-05 16:22:40	7	2012
17802	51.497336	-0.13587	2012-07-05 16:33:12	7	2012
311830	51.525887	-0.08817	2012-07-05 16:34:01	7	2012
1747922	51.508369	-0.108576	2012-07-05 16:36:14	7	2012
17973	51.50345	-0.152785	2012-07-05 16:42:49	7	2012
122246	51.483033	-0.177454	2012-07-05 17:08:02	7	2012
17973	51.514966	-0.12378	2012-07-05 17:18:44	7	2012
1621856	51.520293	-0.104907	2012-07-05 17:25:50	7	2012
167957	51.369743	-0.190711	2012-07-05 17:26:35	7	2012
149894	51.450676	0.180114	2012-07-05 17:28:51	7	2012
668453	51.496964	-0.14015	2012-07-05 17:37:33	7	2012
1113692	51.520213	-0.104869	2012-07-05 17:50:36	7	2012
106087	51.518891	-0.119605	2012-07-05 17:51:39	7	2012
111494	51.50127	-0.12498	2012-07-05 17:54:04	7	2012
66946	51.506787	-0.070403	2012-07-05 18:05:04	7	2012
17973	51.517411	-0.10623699999999997	2012-07-05 18:07:37	7	2012
155959	51.528147	-0.116278	2012-07-05 18:14:52	7	2012
17973	51.513283	-0.088577	2012-07-05 18:15:10	7	2012
1621856	51.43995200000001	-0.10513	2012-07-05 18:24:14	7	2012
1747922	51.532024	-0.125858	2012-07-05 18:25:17	7	2012
334820	51.505965	0.047979	2012-07-05 18:27:17	7	2012
193157	51.471493	-0.488334	2012-07-05 18:30:12	7	2012
1153879	51.57405900000001	0.183762	2012-07-05 18:31:25	7	2012
134931	51.465027	-0.263656	2012-07-05 18:32:27	7	2012
17973	51.528142	-0.055485	2012-07-05 18:34:55	7	2012
95219	51.503691	-0.02039	2012-07-05 18:36:10	7	2012
139591	51.51797	-0.13455	2012-07-05 18:38:06	7	2012
182204	51.500482	-0.133777	2012-07-05 18:41:46	7	2012
157746	51.51761	-0.096464	2012-07-05 18:45:10	7	2012
788585	51.550845	-0.14063399999999998	2012-07-05 18:47:42	7	2012
498188	51.516051	-0.15215499999999998	2012-07-05 18:48:47	7	2012
170366	51.501585	-0.118128	2012-07-05 18:49:28	7	2012
161180	51.481436	-0.457649	2012-07-05 18:50:07	7	2012
17973	51.534507	-0.055955999999999985	2012-07-05 18:52:36	7	2012
154867	51.511226	-0.131793	2012-07-05 18:53:55	7	2012
74151	51.407719	-0.307875	2012-07-05 18:54:24	7	2012
111494	51.500061	-0.125613	2012-07-05 18:57:01	7	2012
164542	51.550845	-0.14063399999999998	2012-07-05 18:58:08	7	2012
63227	51.51583	-0.127716	2012-07-05 18:59:01	7	2012
164529	51.452693	-0.102878	2012-07-05 19:01:22	7	2012
144920	51.51336	-0.13052	2012-07-05 19:01:27	7	2012
4562	51.518731	-0.121483	2012-07-05 19:02:49	7	2012
279616	51.526081	-0.081148	2012-07-05 19:03:27	7	2012
857331	51.531938	-0.102054	2012-07-05 19:12:15	7	2012
17973	51.51807700000001	-0.141428	2012-07-05 19:12:49	7	2012
88562	51.509752	-0.333908	2012-07-05 19:14:22	7	2012
168653	51.50809	-0.108327	2012-07-05 19:16:39	7	2012
75485	51.51353	-0.12236199999999997	2012-07-05 19:21:39	7	2012
957428	51.530746	-0.12578499999999998	2012-07-05 19:22:36	7	2012
1747922	51.5312	-0.126343	2012-07-05 19:26:40	7	2012
1304459	51.57007	-0.469465	2012-07-05 19:28:30	7	2012
577482	51.623587	-0.279634	2012-07-05 19:39:15	7	2012
236003	51.515257	-0.141879	2012-07-05 19:47:29	7	2012
506303	51.464605	-0.012434	2012-07-05 19:49:41	7	2012
137758	51.50718300000001	-0.09267	2012-07-05 19:51:33	7	2012
102195	51.51457	-0.124525	2012-07-05 19:56:27	7	2012
17973	51.568161	0.008154	2012-07-05 20:05:39	7	2012
853495	51.520497	-0.135325	2012-07-05 20:08:08	7	2012
168653	51.507814	-0.110075	2012-07-05 20:09:53	7	2012
184718	51.471493	-0.488334	2012-07-05 20:12:06	7	2012
48489	51.469597	-0.072923	2012-07-05 20:13:16	7	2012
155959	51.529156	-0.115896	2012-07-05 20:13:33	7	2012
498188	51.52248400000001	-0.079376	2012-07-05 20:16:00	7	2012
16849	51.515655	-0.197334	2012-07-05 20:21:03	7	2012
1608175	51.513649	-0.135352	2012-07-05 20:24:49	7	2012
154867	51.511694	-0.129759	2012-07-05 20:26:36	7	2012
184718	51.471493	-0.488334	2012-07-05 20:42:35	7	2012
46371	51.50165	-0.218225	2012-07-05 20:46:31	7	2012
953192	51.514431	-0.141492	2012-07-05 20:50:35	7	2012
123257	51.515359	-0.14185699999999998	2012-07-05 20:52:41	7	2012
788585	51.552146	-0.142146	2012-07-05 20:55:46	7	2012
196453	51.483661	-0.258651	2012-07-05 21:05:54	7	2012
953192	51.516042	-0.14233800000000002	2012-07-05 21:07:49	7	2012
17317	51.594149	-0.130806	2012-07-05 21:22:25	7	2012
953192	51.513377	-0.130911	2012-07-05 21:38:51	7	2012
17973	51.577723	0.002532	2012-07-05 21:44:22	7	2012
164542	51.552146	-0.142146	2012-07-05 21:52:08	7	2012
13624	51.509469	-0.309733	2012-07-05 21:56:39	7	2012
66946	51.506687	-0.073367	2012-07-05 22:00:30	7	2012
63763	51.42543	-0.2192	2012-07-05 22:03:15	7	2012
137320	51.518151	-0.079823	2012-07-05 22:06:52	7	2012
196453	51.517836	-0.081861	2012-07-05 22:10:10	7	2012
196453	51.518878	-0.081207	2012-07-05 22:10:26	7	2012
143492	51.50490900000001	-0.096409	2012-07-05 22:12:57	7	2012
1067	51.473187	-0.009228	2012-07-05 22:15:52	7	2012
17973	51.57635	-0.009114	2012-07-05 22:20:45	7	2012
17973	51.574659	-0.011662	2012-07-05 22:21:10	7	2012
2101670	51.494418	0.070913	2012-07-05 22:23:03	7	2012
86445	51.499874	-0.133746	2012-07-05 22:43:33	7	2012
46371	51.501316	-0.076003	2012-07-05 22:53:43	7	2012
66946	51.502332	-0.077248	2012-07-05 22:55:04	7	2012
1505388	51.530773	-0.123382	2012-07-05 23:20:08	7	2012
487840	51.503133	-0.11276	2012-07-05 23:33:02	7	2012
953192	51.51428	-0.13109300000000002	2012-07-05 23:40:26	7	2012
1729032	51.404575	-0.181441	2012-07-05 23:43:32	7	2012
110817	51.463977	-0.132622	2012-07-05 23:57:54	7	2012
